,label,text
853,1,serialize called actual size append use unsafe projection unrolling avoid serialization multiple times unrolling complex types
854,1,matches closely imperative aggregate rename expression aggregate declarative aggregate
855,1,typeid needed columnar cache confusing remove typeid columnar cache
856,1,support message handler direct kafka stream allows arbitrary output stream instead array byte useful function therefore exist kinesis well add message handler kinesis utils create stream similar direct kafka
857,1,currently try support multiple sessions sql within spark context broken complete isolate session current database hivesqlconfudfudafudtf temporary table added jar cached tables accessible sessions improve session management sql
858,1,spark uses network module implement rpc however configurations named spark shuffle prefix network module refactor make sure user control shuffler pc separately separate configs shuffler pc
859,1,refactoring instance case class l or lir also cleaning code refactoring instance l or lir also cleaning code
860,1,idea logic calling python actually nothing rdd really communicating socket nothing distributed currently depending rdd written way extract functionality apply area code depend rd ds also make easier test refactor python rdd decouple iterator computation python rdd
861,1,following method logistic regression model marked private prevents users creating summary given dataset check https git hub com feynman liang spark blob face fbcdmllibsrcmainscalaorg apache spark ml regression linear regression scala l method definitely necessary test model performance way name evaluate already pretty good meng xr could check thx make logistic linear regression model evaluate method public
862,1,spark add python api aft survival regression python api aft survival regression
863,1,bagel deprecated done changes need runtests remove bagel testsuites
864,0,see spark code added docs never updated update documentation instructions enable block manager wire encryption
865,0,saw many failures test recently eg http sampl abcs berkeley edu jenkins views park qa test jobs park masters bta mplab jenkins build profile had oop labels park test test report junit org apache spark network sasl sasl integration suite test no sasl client flaky test network sasl sasl integration suite test no sasl client
866,1,https issues apache org jira browse spark longer need use customs cp based mechanism archiving jenkins logs master machine superseded use jenkins plugin archives logs provides public viewing remove legacy log syncing code since blocker disabling worker master ssh jenkins remove legacy scp based jenkins log archiving code
867,0,job descriptions help distinguish jobs one batch jobs stages pages spark ui set meaningful job descriptions streaming related jobs
868,1,hive already supports according https issues apache org jira browse hive currently spark sql still supports primitive types collect list collect set accept struct types argument
869,1,block matrix multiply sends block corresponding columns right block matrix even though might corresponding block multiply optimizations perform simulate multiplication driver figure blocks actually need shuffled send block partition join inside partition rather sending multiple copies partition decrease communication block matrix multiply increase performance
870,1,name weights becomes confusing supporting weighted instanced discussed https git hub com apache spark pull want deprecate weights use coefficients instead deprecate remove weights make changes spark ml deprecate weights use coefficients instead ml models
871,1,really simple request upgrade fast util x current version x minor api object xx open hashmap structures used many places spark marked deprecated plus conflict another library using saddle http saddle gi thu bio uses newer version fast util happy send pr guess bigger question want keep using fast utils parks park uses hash maps probably requires another discussion remove fast util
872,0,document options public apidoc otherwise hard find options without looking code document libs vm data source options public doc minor improvements
873,1,implemented dsp r sparse vector support row matrix method also used weighted least squares places would useful move linalg blas move row matrix dsp rbl as
874,1,spark need generate random data follow weibull distribution add weibull generator random data generator
875,1,currently convert to safe python udf needed actually python udf could process unsafe row
876,1,recently released many improvements especially following quote python side ides interactive interpreters ipython get help text autocompletion java classes objects members make spy j ideal tool explore complex java apis eg eclipse api thanks jonah kich wa coders quote normally wrap a piss park ones would make easier offroad using java proxy objects upgrade py spark use py j
877,1,currently method join right data frame using columns seq string supports inner join convenient support join types support specify join type calling join using columns
878,1,bring much value since better unit test coverage hash joins also help reduce test time remove hash join compatibility suite
879,1,python since defined py spark sql would nice move py spark shared components move since annotator py spark shared components
880,1,ml pipelines transformer estimator appends new columns input data frame example might produced at a frames like following columns bc raw input budfbcudfcbudfcudfs could expensive however materialize c udf bud fc triggered twice evalue c used would nice detect pattern use intermediate values optimize sequential projections
881,0,sometimes dependency changes pretty unclear transitive set things changing enumerate dependencies put source file repo make explicit changing enumerates park dependencies file diff new pull requests
882,0,improve ml guide replace ml dataset data frame simplify abstraction remove links scala apidoc main guide change ml algorithms pipeline components improves park ml user guide
883,1,codegen consider null ability expressions considering avoid lots null check reduce size generated code also improve performance double check correctness null ablity expressions schema hit npe wrong results consider null ability expression codegen
884,0,clean user guides address minor comments https git hub com apache spark pull https git hub com apache spark pull code examples introduced create data frame switch update user guide address minor comments code review
885,0,hive comparision test print dependent tables
886,1,convenient implement data source api libs vm format better integration data frames ml pipeline api jira covers following read libs vm data data frame two columns label double features vector accept num features option implementation live org apache spark ml source libs vm implement sqldatasource api reading libs vm data
887,1,addcolumn function data frame like ifelse rs park r guess could implement combination otherwise h example dfx true return otherwise return add ifelse column functions park r
888,1,right qualified tablename table identifier seq string represent table identifiers one form looks table identifier best one provides methods get tablename database name return unquoted string return quoted string todos spark places need updated consolidate different forms table identifiers
889,1,ml evaluator currently requires metrics maximized bigger better counterintuitive metrics currently hack ily negate metrics regression evaluator weird instead return metric expected eg rmse return rmse negation provide indicator whether metric maximized minimized model selection algorithms use indicator needed ml evaluator indicate metric maximized minimized
890,1,make multilayer perceptron classifier layers weights public make multilayer perceptron classifier layers weights public
891,1,currently spark r collect data frame collects data within data frame local data framer users used using data frame however collect currently collect data nested types data frame serializer jvm backend support nested types collect r side assumes column simple atomic type com binded atomic vector improve implementation collect data frames park r
892,1,stat functions defined https park apache org docs latest api scala index html org apache spark sql data frame stat functions currently crosstab supported functions supported include corr cov freq items add support data frame stat functions spark r
893,1,add python api ml lib fpm prefix span add python api prefix span
894,0,prepare architecture documentation
895,0,had oop backported branch also benefit whitespace trimming configuration backport had oop branch
896,1,jira define commands had oop token scope task highlighted following token in it authenticate request identity token persist token token cache later reuse token display show existing token info attributes token cache token revoke revoke token token longer valid can not used later token renew extend lifecycle token expired had oop token command
897,1,jar finder getjar invoked client app would really useful destroy generated jar jvm destroyed setting temp jar delete on exit order preserve backwards compatibility configuration setting could implemented eg test builddir purge exit jar finder getjar delete jar file upon destruction jvm
898,0,had oop common project had oop common src main docs release notes html shows modified even though touched check reset previous version make go away thing neutralize put dummy commit every time switch branches rebase appears began release notes commit c bbb dcccd dd must due line endings change use svn eol style native html prevent line ending issues
899,0,system uncommon get m blogs map reduce job would helpful possible configure had oop daemons write logs major things happen conf options could find increasing amount output disk really bottleneck us believe short jobs would run much quickly less disk usage also believe high disk usage might triggering kernel bug machines causing crash m blogs went kb would probably still information needed thanks huge log files
900,0,add documentation building txt describing dependencies instructions building windows add instructions building txt describing build windows
901,1,currently different ipc servers had oop use config variables names starting ipc server makes difficult confusing maintain configuration different ipc servers support per server ipc configuration
902,1,given example data node disk definitions applicable configuration list disks provided defined multiple local disks defined data node dfs datadir data dfsdndatadfsdndatadfsdn data dfsdndatadfsdndatadfsdn true one disks breaks unmounted mount point data example becomes regular directory valid permissions possible directory structure had oop expecting situation happens data node fails restart actually enough disks ok state proceed way around alter configuration omit specific disk configuration opinion would practical let had oop daemons start least disks partition provided list usable state prevents roll custom configurations systems temporarily disk therefor directory layout missing might also configurable least x partitions available ones ok state allow daemon startup least configurable disk ok state
903,1,jira make handling improperly constructed file uris windows local paths rigorous eg reject file c windows valid file uri syntax explained http blogs msdn combi e archive file uris windows aspx also see https issues apache org jira browse had oop reject invalid windows uris
904,1,quant cast released qfs http quantcastgithubcomqfsc distributed file system based kosmos filesystem kfs qfs comes various feature performance stability improvements kfshadoopfsshim needs added support qfsqfsurisneedaddfsshim use qfs
905,1,currently file util untar spawn star utility work tar may present platforms default eg windows changing use java api would help make cross platform file util unzip uses approach change untar use java api windows instead spawning tar process
906,0,change website reflect new user had oop apache org mailing list since merged user lists per discussion general http apache or ghv change website reflect new user had oop apache org mailing list
907,0,code changes make had oop branch work natively windows done jira intended track work needed achieve test pass dev tests stabilize branch win
908,1,reasons listed http findbugs sourceforge net bug descriptions html se comparator serializable comparators serializable make deserialization work required superclasses arg constructor http findbugs sourceforge net bug descriptions html se suitable constructor simply add arg constructor writable comparator writable comparator must implement arg constructor
909,1,had oop streaming use sold had ooprapijiraportsnewrapi port stream input format newmap reduce api
910,1,track changes restoring security branch restore security had oop branch
911,1,had oop introduces configure flag prevent potential status inconsistency z kfc name node making auto manual failover mutually exclusive however described section design doc hdfs allow manual auto failover coexist adding rpc interfaces z kfc manual failover shall triggered ha admin handled z kfc auto failover enabled auto ha allow manual failover invoked z kfc
912,1,keep initial patches manageable kerberos security currently supported z kfc implementation jira support following important pieces security integrate zk authentication kerberos password based allow user configure acls relevant z nodes add keytab configuration login z kfc daemons ensure rpcs made health monitor failover controller properly authenticate target daemons security support zk failover controller
913,1,currently zk session expires results fatal error sent application callback best behavior example case haz k goes would like current state maintained rather causing either nn abort zk clients able reconnect sort correct leader based normal locking schemes improve active standby elector behavior session expires
914,1,known failures test patch bail soon sees causes pre commit builds potentially find real issues patch tests would fail might come known failure add fn mvn test command test patch get full list failures test patch runtests fn avoid masking test failures
915,1,one thing original patch had oop address need curated jars visible final tarball make had oop client set curated jars available distribution tarball
916,1,sync able sync deprecated remove remove deprecated sync able sync method
917,1,access control support nonsecure deployment had oop windows
918,1,able start kdc server unit tests security could turned greatly improve coverage unit tests add capability turn security unit tests
919,1,given locked using xml configuration administrators need manage unless tool manages used would good also validate provided config xml site xml file stool like xmllint may be xerces somehow running command least starting daemons use relevant tool available optionally silent env requests validate xml s relevant tool available using scripts
920,1,hdfs added new public api sequence file sync fs need forward port compatibility looks like might introduced apis need forward porting well eg local ted blocks set file length data node get block info forward port sequence file sync fs friends had oop x
921,1,currently check done has sufficient time elapsed method hardcoded mins wait wait time driven configuration default value clients min kerberos re login interval user group information configurable
922,0,docs version hardcoded updated automatically automatically update doc versions
923,1,rpc layer improvements support protocol compatibility
924,1,create script setup application order create root directories application h base hcat hive etc
925,1,see thread http mark mail org thread cxtzlvztfgfxn need get things running top level had oop tools module dist cpv first resident new home things need module top level pom appropriate dependencies integration patch builds new module integration post commit nightly builds new module set things top level had oop tools module
926,1,had oop common src main bin had oop config sh needs updated post maven ization eg still refers build classes etc had oop config sh needs updated post maven ization
927,1,had oop common src main bin had oop config sh needs updated post m reg layout map red home changed had oop config sh needs updated post mr
928,0,hudson pre commit tests presently capable testing patch trunk nice could extended automatically run correct branch make pre commit checks run correct branch
929,1,nutshell ls needs ability list directory contents w impossible list root directory owner permissions etc see original hdfs bug details had oo pdf sls expand directories hdfs
930,1,had oop hdfs agreed filesystem list status throw filenotfoundexception instead returning null target directory exist however local file system implementation today filesystem list status still may return null target directory exists grant read permission causes npe many callers reasons cited had oop hdfs see had oop linked issues examples filesystem list status throw ioe upon access error
931,1,ipc wire compatibility
932,1,older had oop version tries contact newer had oop version across ipc protocol version bump client currently gets non useful error message like eofexception instead ipc server code speak enough priori pc protocols send back fatal message indicating version mismatch send back nicer error clients using outdated ipc version
933,1,key value class non writable forget attach io serializers npe thrown tasks information missing led think better exception thrown serialization factory instead npe class found accepted loaded ones serializer class missing return null thrown pe
934,1,setting compression code cmr job full classname codec must used ease usability compression codecs resolved codec name ie gzip deflate zlib bzip instead full codec classname besides easy use had oop users would use codec alias instead full codec classname could simplify h base resolves loads codecs add capability resolve compression codec based codec name
935,1,create script hudson uses execute test patch source control modifications test patch sh arguments do new updating hudson script would execute following take password argument create test patch script hudson
936,1,deprecate metrics v
937,1,fs shell many chains else chains instantiating running commands dynamic mechanism needed registering commands fs shell requires changes adding new commands add command factory fs shell
938,1,project pig exposes fs shell functionality end users shell command want use command modifications make sure whether work hdfs had oop pig get identical semantics main concern recently raised users way ignore certain failures consider benign instance removing nonexistent directory asks related issue meaningful error code returned fs shell use java class take different actions different errors unix like ways tell command ignore certain behavior commands would like expanded implemented rmf rmdir ignore fail non empty mkdir p extensions fs shell
939,1,daemon factory class defined hdfs util common would better place class daemon factory moved hdfs common
940,0,fix had oop patch testing using jira cli tool
941,1,new file system api had oop implement security features currently provided filesystem apis critical requirement map reduce components migrate use new apis internal filesystem operations map reduce security implementation new file system file context api
942,0,number subprojects left had oop yet website fully updated reflect update website recent subproject departures
943,1,allow users use compact form xml elements example could allow old format would also supported allow compact property description xml
944,1,working had oop noticed metrics naming style place capitalized camelcase eg files created name node metrics rpc metric sun capitalized camelcase eg threads blocked jvm metrics rpc metrics lowercased underscored eg bytes written data node metrics map reduce metrics let make consistent un capitalized camelcase main reason camelcase backends limits name length underscore wasteful consistent naming style metric number inodes created mutable counter long files created instead redundant metric files created number inodes created mutable counter long files created make metrics naming consistent
945,1,had oop widespread s matures number tools utilities users keeps growing bundled had oop core had oop contrib full fledged servers example named is tcp streaming pipesharpighiveoozie today standard mechanism making tools available users neither standard mechanism tools integrate distributed lack common foundation creates issues developers users common foundation had oop client tools
946,1,whenever new patch submitted verification test patch process make sure none herriot bindings broken test patch needs verify herriot integrity
947,0,create wiki document herriot test framework test development guide
948,0,add documentation interface classification scheme the w common site update had oop common sites
949,1,per discussions a run chris hong rajiv et al concluded current metrics framework needs overhaul allow multiple plugins different monitoring systems simultaneously see also had oop refresh metrics plugin config without server restart including filtering metrics per plugin support metrics schema plugins jira resolved core had oop components hdfs map reduce updated use new framework updates external components use existing metrics framework tracked different issues current design wiki http wiki apache org had oop had oop metrics v overhaul metrics framework
950,0,created new logo had oop security topics wanted share community create new logo had oop security related uses
951,0,currently had oop command guide http had oop apache org common docs r commands manual html lists available command line options description include examples command clarity had oop commands guide include examples
952,0,user document added secure impersonation feature document cover code example user group information do as used secure impersonation user document user group information do as
953,1,currently maven pom file generated template file includes versions libraries depend versions libraries also present ivy libraries properties library updated must updated two places error prone instead specify library versions single place versions dependencies specified single place
954,0,current documentation rack awareness http had oop apache org common docs r cluster setup html had oop rack awareness augmented include sample script improve documentation rack awareness
955,1,adding serialized form delegation tokens http interfaces include version information add version serialization delegation token
956,1,token used authentication rpc information username may needed access authorization information typically specified token identifier especially true block tokens used clientdata node accesses authorization based access permissions specified token identifier username block tokens used called access tokens one think capability tokens see had oop info add authenticated token identifier sugi used authorization
957,1,user group information contain authentication method subject used hdfs issue delegation tokens kerberos authenticated client sugi contain authentication method
958,1,need configurable mapping full username seg omalley apache org local username seg omalley many organizations sufficient use prefix however case shared clusters may duplicated prefixes configurable mapping let administrators resolve issue need mapping long principal names local os usernames
959,1,way metrics currently exposed jmx name node helpful since current counters record fetched without context number mean little example number files created equal means last period files created new period end unknown fetching either mean another files fetching time period one solutions problem jmx context accumulated at a child class abstract metrics context expose different records jmx custom mbeans way information fetched jmx represent state things meaningful way jmx context metrics
960,1,common tests functional tests end end makes sense mock ito framework convenience true unit tests development add unit tests framework mock ito
961,1,filesystem mkdir create file apis create parent path use case illustrated https issues apache org jira browse hdfs focused comment id page com atlassian jira plugin system issue tab panels a comment tab panel action filesystem mkdir create file apis create parent path
962,1,configuration objects send debuglevel log message every time instantiated include full stack trace appropriate trace level logging renders debug logs hard read configuration sends much datalog j
963,1,hdfs need use unix domain sockets jira include library common add sh net unix package based code android apache license add support unix domain sockets jni libs
964,1,possibility contributors commiters might checking patches version findbugs differs one installed hudson test patch script verify version findbugs correct test patch verify findbugs version used verification correct one
965,0,new had oop common site set site initial pass may need add content may need update links new had oop common site
966,0,runtime test patch increased min test patch takes min
967,1,currently quota turned user can not call rmr large directory causes quota besides error message unfriendly handled handling trash quota
968,1,need mechanism rpc calls get exceptions automatically retry call certain circumstances particular often end calls rpcs wrapped retry loops timeouts able make retrying proxy call rpc retry circumstances need rpc retry framework
969,1,adding option fs shell stat get file block location information useful print block location information format block idx xxxx byte range yyyy zzzz location dnd n block idx xxxx byte range yyyy zzzz location dnd n add command fs shell stat get file block location information
970,1,following tests org apache had oop fs package moved hdfs subdirectory had oop related hdfs eg test ftp file system files moved hdfs use hdfs codes testing hdfs features eg test sticky bit defined org apache had oop hdfs package fs tests placed hdfs
971,0,had oop core site page http had oop apache org core add chuk wa list related projects menu bar related jira https issues apache org jira browse chuk wa had oop core site add chuk wa related project menu
972,0,add link training videos getting started section like pig see http had oop apache org pig add link training website
973,1,effort simplify capacity scheduler would reintroduce possibly revisions original design incompatible change objections remove preemption capacity scheduler codebase
974,0,add link distributions wiki page releases page
975,0,git save empty directories would nice make placeholder touch file would cause git create directory builds git checks fail src contrib chuk wa opt
976,0,since ant javadoc generate core javadocs javadocs eg hdfs javadocs checked hudson core javadoc checked hudson
977,1,specific subcase general priority inversion problem noted had oop many lower priority jobs submitted waiting mappers free even though actually done work assigned free reducers higher priority job submitted priority inversion results due lower priority tasks midst completing also due ones yet started claimed free reducers simple workaround require job complete useful work assigning reducer done tunable backwards compatible manner adding minimum map progress percentage assigning reducer option job conf setting would eliminate common case setting would technically eliminate inversion had oop though likely unacceptably high cost job conf option minimum progress threshold reducers assigned
978,0,would great collect analytics visitors website need create privacy policy tells visitors collect create privacy policy had oop website
979,1,increase productivity current project makes heavy use had oop wrote small eclipse based gui application basically consists views hdfs explorer adapted eclipse filesystem explorer example includes following features classical tree based browsing interface directory content detailed columns table filename filesize file type refresh button delete file directory confirm dialog select file street able click delete button rename file directory simple click file table type new name validate open file system editor select file table click open button works windows linux internal dragdrop external dragdrop local file system hdfs opposite work map reduce simple job launcher select job xml configuration file run job kill job visualize map reduce progress progress bars open browser had oop job tracker web interface installation notes eclipse jdk import archive eclipse copy had oop conffile had oop default xml src folder step moved gui later right click project run eclipse application enjoy eclipse based guid fs explorer basic map reduce job launcher
980,1,already quotas hdfs namespace had oop had oop implements similar quotas disk space hdfs jira propose sport had oop port hdfs space quotas
981,1,watchdog watching chuk wa agent every minutes point retrying every mins practice watchdog able automatically restart agent take minutes get ops restart also ops want us limit number communications had oopchukwaminuteschukwa agent controller retry register longer period frequent
982,1,optimize hudson build had oop nightly sh script
983,1,split build script building core hdfs map red separately
984,1,data need reprocessed database currently manual method reload chuk wa sequence files database minor tweaks metrics data loader possible create command line utility add utilities load chuk wa sequence file database
985,1,would useful implement jni based runtime had oop get access native os runtime would allow us stop relying exec ing bash get access information usergroups process limits etc features chown chgrp org apache had oop utils hell implement native os runtime had oop
986,1,amongst things jun it better support class wide set tear via before class after class annotations flexible assertions http junit sourceforge net doc release notes html would nice able take advantage features tests write junit runtests written junit without changes upgrade junit
987,1,file tailing adaptor trying readfile file exist permission denied exception throws file log removed file tailing adaptor unable readfile take action instead trying times
988,1,add had oop native library java library path compression
989,0,configuration directories specified either setting had oop confdir using config command line option however had oop daemons h script start daemons unless pid directory separate configuration issue code generating pidfile names dependent configuration directory pid directory changed had o open vsh seems little unnecessary restriction startup scripts start instances had oop daemons w different config sw setting separate pid directories
990,1,ability test end to end chuk wa pipeline log file data sink data sink demux output chuk wa test framework
991,1,external application ops script cli based tool change configuration capacity scheduler change capacities various queues example updating config file application needs tell capacity scheduler config changed causes scheduler read configuration possible capacity scheduler may need interact external applications similar ways capacity scheduler needs read configuration
992,1,create utility classes dump archive chuk wa records files utility classes archive chuk wa record files
993,1,order reduce number file hdfs need rolling mechanism demux output avoid immediate merging already file time range create spill file instead merge raw files every hours merge hourly files every days rolling mechanism demux output
994,1,update chuk wa parsers update chuk wa parsers
995,1,simplify parsers implementation add map reduce side demux add dynamic link record type parsers using configuration file alias encapsulate data files creation location naming convention inside core demux classes sort data time partition machine timestamp default update chuk wa demux process
996,1,problem need object serialization deserialization support t file object file to pt file
997,1,besides default jt scheduling algorithm work going least two schedulers had oop had oop had oop makes easier plug new schedulers jt place source files various schedulers easy users choose scheduler choice deployment easy developers add schedulers framework without inundating had oop core support source files for multiple schedulers
998,0,would good test case had oop metrics could use file context derive something null context check values returned via metrics correct create tests had oop metrics
999,1,sequence file block compression format complex requires codecs compress decompress would good file format needs new binary file format
1000,1,change hash function text something handles non ascii characters better http bailey svn sourceforge netview vc bailey trunk src java org apache bailey util hash java view markup replace text hashcode better hash function non ascii strings
1001,1,utility collapse contents directory small number files compaction utility directories
1002,1,currently way find files replica corrupt read files instead fsck report using corrupted blocks found periodic verification fsck show checksum corrupted files
1003,0,had oop added new logo core released documenation logo also used core project website add new logo project site
1004,1,checkpoint verify fs image time creates new one keep two generations fs image
1005,1,something implemented application layer may useful had oop long term log storage systems often keep data sorted sortkey future computations files often benefit sort order job requires grouping sortkey possible reduction map stage natively supported had oop except degenerate case map file per task since splits span sortkey however aligning data read map task sortkey boundaries straightforward would useful capability had oop definition sortkey left application necessarily key field sequence file generic interface otherwise sequence file text file readers use extracted sortkey align map task data key boundaries align map splits sorted files key boundaries
1006,0,think add community section tlp website deeplinks corresponding pages attach generated pdf site tlp site community section
1007,1,jira intended enhance ipc scalability robustness currently ipc server easily hung due disk failure garbage collection can not respond clients promptly caused lot dropped calls delayed responses thus many running applications fail time outside busy clients send lot requests server short period time many clients communicate server simultaneously server may swarmed requests can not work responsively proposed changes aim provide better client server coordination server able throttle client burst requests slow client affect server serving clients temporary hanging server cause catastrophic failures clients client server detect remote side failures examples failures include remote host crashed remote host crashed rebooted remote process crashed shut operator fairness client able make progress improve scalability robustness ipc
1008,0,currently powered by page hard find think add link left navigation bar add link powered by page left navigation bar
1009,1,move h base had oop co remove jira issues move svn https svn apache org repos asf had oop core trunk src contrib h base https svn apache orgreposasfhadoophbase trunk move h base had oop core
1010,0,tests throughput scanning block compressed sequence files sustained throughput bounded mb sec per process cpu process maxed seems cpu consumption high throughput low scanning files reading sequence file consumes cpu maximum throughput mb sec per process
1011,0,had oop website link following pages httpwww apache org foundation thanks html httpwww apache org foundation sponsorship html done boilerplate site every page links pages requirement asf sites website link asf sponsor page
1012,1,currently block transfered data node client interleaves data chunks respective checksums requires creating extra copy original data new buffer interleaved crcs avoid extra copying data crc fed socket one another non interleaved checksums would optimize block transfers
1013,1,user moving invoking random writer config command line like bin had oop jar had oop examples jar random writer output conf xml worked ignores conf xml without complaining equivalent bin had oop jar had oop examples jar random writer conf conf xml output random writer complain many arguments
1014,1,metrics system job tracker defaulting every seconds computing counters jobs work substantial amount work showing running snapshots seen like lower default interval every seconds make low priority thread metrics system job tracker running often
1015,0,significant changes had oop configuration since had oop documentation needs completely overhauled exhaustive accurate javadocs including specific examples b update wiki http wiki apache org lucene had oop how to configure c importantly put page describing had oop configuration had oop website via forrest thing else folks think update documentation had oop configuration post had oop
1016,1,currently max queue size ipc server set handlers usually rpc failures observed eg had oop increase number handlers problem goes away think big part fix increase max queue size think make maxq size per handler configurable bigger default improvements also had oop server keeps reading rpc requests clients number flight rpcs larger maxq size earliest rpcs deleted main feedback server client often heard users had oop handle bursty traffic say handler count default server handler pcs sec quite conservative low typical server implies rpc wait sec dropped clients send rpcs around time rare heartbeats etc dropped stead dropping earliest rpcs server delays reading new rpcs feedback clients would much smoother file another jira regd queue management jira propose make queue size per handler configurable larger default may ipc server max queue size configurable
1017,1,hudson kill long running tests believe supposed quite seem job test really hung would nice timer goes hudson see section killing hung test http wiki apache org lucene had oop hudson build server hudson kill long running tests
1018,1,unlike gzip b zip file format supports splitting compression blocks k default blocks separated synchronization marker bit approximation pi would permit large compressed files split multiple map tasks currently possible unless using had oop specific file format want input format b zip files
1019,0,following user discussion map red system dir parameter needs documentation
1020,1,would nice utility looked first nbytes file picked decoder strings could hooked bin hadoopfscatwebuitextify sequence compressed files create utility convert binary sequence compressed files strings
1021,0,looking alpha website find link ali yun oss documentation had oop compatible filesystems header links azure blob adlsswiftaliyunossaliyun oss documentation missing website
1022,0,using had oop delegation token authentication functionality apache solr part integration testing found following issue delegation token cancelation functionality consider setup solr servers configured use delegation token functionality backed zookeeper invoke following steps step send request create delegation token delegation token dt created successfully step send request cancel dtd t canceled successfully client receives httpresponse step send request cancel dtd t cancelation fails client receives httpresponse step send request cancel dt point get two different responses dt cancelation fails client receives httpresponse dt cancelation succeeds client receives httpresponse also per current implementation server maintains memory cache current tokens updated using zk watch mechanism eg zk watch ensure memory cache synchronized step investigation found root cause behavior due race condition step firing zk watch whenever watch fires step get httpresponse expected case get httpresponse along following error message log client perspective server return http error cancel request sent invalid token ref relevant solr unit test reference https git hub com apache lucene so lrblobcdbceededbabcsolr core src test org apache solr cloud test solr cloud with delegation tokens java l synchronization issue delegation token cancel functionality
1023,0,issue found had oophadoophdfstesttestacl send to end sorry jenkins able catch had oop fixed issue kms client provider secure proxy user token use case nonsecure proxy user case affected new logic ticket open fix fix kms client provider nonsecure proxy user use case
1024,1,missing pom xml way mvn versions set work project missing had oop cloud storage project module pom xml
1025,1,tomcat performance tuning loaded cluster found accept count accept or thread count protocol useful let make configurable kms startup script since kms jetty x targeted branch make additional kms tomcat settings configurable
1026,0,found build issues test runs create releases h script fix release build issues
1027,1,people seeing yet unless explicitly exclude v common slang azure build had oop dependency declaration common slang v creating resolution conflict dependency needed local dynamo db tests propose fix guard explicitly declaring version used tests azure storage one excluding get free impact anything shipped production puts had oop build control versions common slang coming everywhere way commons config version declared had oop common explicitly declare common slang dependency
1028,0,let update website release notes alpha changes update project release notes alpha
1029,1,share had oop component template directories rpm built part build system longer happens files cause harm good since classpath let remove remove vesti gal templates directories creation
1030,1,adls multiple upgrades since version using change list https git hub com azure azure data lake store java blob master changes md update adls sdk
1031,0,mvn install fails trunk new environment following works existing dev setup likely jar cache fix compilation failure missing had oop kms test jar
1032,1,read adls credentials using had oop credential provider api see https had oop apache org docs current had oop project dist had oop common credential provider api html read adls credentials credential provider
1033,1,ftp transfer mode used ftp filesystem block transfer mode ftp data connection mode used ftp filesystem active local data connection mode jira makes configurable make ftp filesystem data connection mode transfer mode configurable
1034,0,had oop building javadoc had oop azure module failed though error related patch had oop directly fixed anyway building whole project fails jdk ref https builds apache org job pre commit had oop build artifact patch process patch javadoc had oop tools had oop azure txt build failure due errors javadoc build had oop azure
1035,0,java version used had oop controlled java home variable defined had o open vsh log information hdfs starts log file means printing java version current shell path jira proposes adding new simple command extension existing had oop version command current java version used had oop also printed avoids customer confusion looking java stack properly configured example checking jce installed correctly minor changed one modifying hdfs cmd hdfs shell script bin directory thanks sujit bringing attention command print java version used had oop hdfs
1036,1,currently one command get state name node good command give state name nodes add ha admin get all service state option get ha state name nodes resource managers
